2016-05-06,2998.4022,2960.183,2913.2476,20679649800.0,10473.303,10313.156,10100.535,11930742973.0,2226.444,2186.591,2129.194,1605479336.0,3213.1358,3174.821,3130.3544,10868024000.0,1683.407,1654.209,1626.5701,632606600.0,1923.5048,1894.576,1858.9713,1387157600.0,2351.5265,2321.599,2281.997,2377626100.0,4598.8387,4544.639,4477.4503,1423712500.0,7418.1318,7309.24,7206.3095,310821200.0,7143.1015,7052.367,6973.0113,150750500.0,5407.1161,5350.699,5290.0102,2797777600.0,2009.5898,1986.151,1946.6503,1155723400.0,2301.539,2264.674,2233.8453,178995300.0,1758.6835,1740.185,1722.7867,452853200.0,3442.7263,3399.728,3351.6528,3352406300.0,3583.8856,3551.042,3511.83,4127690000.0,3016.3953,2972.412,2922.4602,8119008400.0,3202.5267,3170.896,3132.9946,8894292000.0,1807.8775,1784.929,1762.5603,1160782800.0,5226.8696,5193.715,5159.2571,846362800.0,7799.7641,7750.866,7690.4416,395993200.0,1409.855,1406.319,1384.7018,1030222100.0,3229.9067,3197.567,3157.318,5609597600.0,3433.8287,3386.278,3333.2489,5258426500.0,4175.035,4109.129,4029.95,8321404454.0,1491.014,1466.009,1432.649,6294491821.0,27.83,27.83,27.83,0.0,
2016-05-09,2896.1623,2853.194,2832.1125,18037833000.0,10018.507,9868.084,9790.477,9558443106.0,2107.333,2071.258,2053.597,1223033098.0,3115.4301,3081.293,3065.6154,9923047700.0,1617.9615,1580.072,1563.5678,680626000.0,1844.3173,1798.1,1771.9726,1310266500.0,2269.3158,2232.405,2213.0921,2059717800.0,4449.0965,4404.91,4388.0259,1288815200.0,7166.5602,7160.299,7151.4099,285154700.0,6938.4777,6888.123,6888.024,145257000.0,5272.6461,5229.574,5208.3599,2593192600.0,1933.0357,1910.472,1905.3721,983811100.0,2221.1896,2193.96,2181.404,131792600.0,1719.3751,1695.884,1686.1414,444414300.0,3334.2972,3303.542,3289.2792,2847184400.0,3502.044,3476.168,3459.74,4042452300.0,2902.7283,2865.217,2850.9609,7169983600.0,3122.6961,3093.052,3077.0475,8365251500.0,1757.9005,1730.696,1719.8688,1119418100.0,5156.3369,5133.512,5112.0241,919194900.0,7664.0351,7599.039,7583.6105,374920100.0,1373.2407,1358.233,1347.0735,869179200.0,3144.8511,3111.062,3093.1434,5263671900.0,3314.4093,3277.32,3263.0347,4659375900.0,3999.235,3943.69,3914.695,6756838718.0,1419.976,1397.468,1386.912,4900597186.0,27.83,27.83,27.83,0.0,
2016-05-10,2822.3273,2832.283,2832.5912,12082931000.0,9770.303,9796.433,9793.214,6420816905.0,2051.376,2056.961,2054.222,765873218.0,3055.2119,3069.596,3069.1124,6884993500.0,1556.7318,1563.559,1563.3507,427907600.0,1759.9846,1759.536,1759.871,789279800.0,2212.5237,2225.945,2230.6499,1698582800.0,4379.6728,4401.134,4406.9136,920905900.0,7127.3684,7223.475,7246.0937,313359000.0,6863.1403,6875.685,6861.5941,85491300.0,5182.6238,5206.514,5194.7009,1769626700.0,1902.4408,1906.256,1905.8957,549242300.0,2173.95,2186.426,2185.4825,63302900.0,1684.1426,1689.715,1691.7738,267295200.0,3275.678,3292.034,3286.3123,1929317400.0,3446.4691,3464.617,3460.5758,2914306300.0,2841.9515,2854.581,2854.1321,4922427700.0,3066.0726,3081.12,3080.6221,5907416700.0,1717.9938,1725.975,1728.7265,767801200.0,5081.8168,5107.104,5093.1795,695244300.0,7575.8679,7592.942,7588.8481,266778100.0,1348.9632,1365.777,1371.6922,823288700.0,3078.489,3093.374,3089.2657,3703794400.0,3256.7009,3271.751,3275.2,3181199100.0,3906.682,3918.82,3918.598,4476962315.0,1383.143,1386.252,1384.685,3516141881.0,27.83,27.83,27.83,0.0,
2016-05-11,2843.5448,2840.72,2837.0372,13579546600.0,9848.324,9832.603,9781.15,7257788058.0,2067.69,2054.133,2034.925,938261725.0,3080.6361,3085.287,3082.8086,8179425800.0,1572.7222,1567.32,1566.1237,338444000.0,1771.3382,1768.149,1768.1049,724212800.0,2238.6598,2239.334,2242.2261,2209302500.0,4424.2353,4430.258,4424.0551,1185899300.0,7261.9593,7419.455,7417.0006,590787600.0,6879.2883,7024.134,7025.6388,197773300.0,5211.8225,5206.361,5202.2123,1817597700.0,1917.4165,1908.459,1894.2514,695483500.0,2192.341,2188.567,2182.9477,81795300.0,1697.109,1696.97,1697.6701,338129800.0,3300.5832,3302.17,3294.3404,2254582300.0,3470.6447,3480.078,3483.1367,3721091200.0,2867.6754,2867.824,2858.8665,5539130900.0,3089.9281,3097.686,3100.7707,7005639700.0,1733.6929,1734.475,1739.5636,983487500.0,5103.7767,5110.576,5114.1919,699141700.0,7611.0498,7609.282,7614.1629,320849800.0,1372.4704,1395.517,1407.5045,1285017100.0,3099.9191,3099.351,3099.7298,4069563400.0,3288.5762,3299.372,3293.6032,4109862400.0,3940.642,3937.488,3920.567,5067033150.0,1393.511,1387.552,1377.308,3909811612.0,27.83,27.83,27.83,0.0,
2016-05-12,2812.1083,2813.731,2835.8618,13633765500.0,9664.281,9692.667,9796.582,7287382602.0,2006.258,2010.688,2034.566,917754593.0,3059.3831,3070.372,3090.1372,7876572600.0,1556.1785,1553.368,1568.0615,358003300.0,1751.4478,1763.71,1781.8154,860347000.0,2217.5049,2217.177,2229.6996,1645273300.0,4387.9262,4395.778,4426.4377,1120261300.0,7345.9829,7358.039,7384.0164,361694500.0,6952.9533,6964.239,6996.8455,135839800.0,5176.0481,5199.922,5228.3364,1904458200.0,1873.3944,1885.713,1905.8991,762357300.0,2166.9382,2171.324,2186.2744,75202200.0,1688.7802,1713.53,1724.3649,653135900.0,3269.1581,3285.121,3306.2899,2337417300.0,3463.3613,3478.795,3495.2697,3402765900.0,2832.2672,2843.455,2865.5867,5597300800.0,3081.1085,3091.556,3108.2029,6662649400.0,1725.1936,1733.866,1743.0222,1132319300.0,5097.2788,5111.377,5124.5828,671703700.0,7585.606,7576.72,7602.7838,290271500.0,1387.8773,1391.164,1392.3337,831658600.0,3081.0343,3093.725,3111.687,3810059100.0,3263.0371,3273.038,3296.2022,4066513600.0,3877.302,3888.215,3923.993,5048347133.0,1358.755,1367.273,1386.362,4018490272.0,27.83,27.83,27.83,0.0,
2016-05-13,2828.4615,2833.381,2827.1087,11431971000.0,9769.129,9805.195,9759.268,6492630102.0,2030.941,2039.189,2025.224,830100065.0,3081.6797,3085.208,3074.9351,6262975500.0,1564.0351,1564.746,1561.3284,345012800.0,1770.9717,1782.607,1781.9857,811380400.0,2227.6139,2230.149,2220.9458,1337784900.0,4419.1894,4417.098,4394.5515,797203700.0,7364.2422,7376.839,7299.3877,281761300.0,6973.0653,6985.863,6976.5221,112349500.0,5212.5125,5220.877,5209.9735,1609164700.0,1900.0509,1898.916,1889.1283,565274400.0,2187.026,2185.135,2179.4401,57244600.0,1716.2181,1713.612,1711.4502,345799300.0,3297.1157,3300.362,3288.7716,1800776300.0,3485.9441,3489.292,3481.4623,2648946600.0,2857.687,2860.829,2848.3688,4478135800.0,3099.7413,3103.507,3095.4079,5326306000.0,1738.6318,1739.347,1734.5971,768914500.0,5112.8612,5121.148,5113.3006,666574100.0,7591.1187,7598.036,7580.9114,212370400.0,1386.7137,1384.873,1381.4038,519470600.0,3101.2507,3106.204,3100.0361,3145810500.0,3289.3693,3292.057,3275.8166,3117165000.0,3914.099,3926.402,3909.177,4403428752.0,1381.937,1388.61,1383.248,3612134539.0,27.83,27.83,27.83,0.0,
2016-05-16,2816.7754,2829.752,2850.8617,11465359200.0,9729.793,9808.599,9910.082,6981685486.0,2017.844,2036.122,2057.857,941572115.0,3064.5261,3077.488,3095.3085,5946185600.0,1555.1821,1557.233,1568.0895,278019300.0,1773.373,1786.367,1810.3992,839017300.0,2213.4873,2220.578,2235.1893,1326433300.0,4382.8699,4404.81,4435.0938,768474100.0,7275.2013,7314.642,7386.9615,308134100.0,6948.5973,6996.678,7047.7107,116172800.0,5191.096,5207.464,5221.834,1341754900.0,1883.8672,1900.675,1920.0481,628845900.0,2178.6023,2177.874,2189.0788,62158100.0,1707.5374,1711.021,1716.2798,277175700.0,3278.2238,3290.732,3307.8429,1685366000.0,3469.0079,3478.585,3489.3999,2186009200.0,2838.8937,2853.684,2875.6111,4448344500.0,3084.7962,3095.597,3109.2218,4948987700.0,1729.9417,1733.503,1741.3396,683992100.0,5100.7634,5115.013,5119.9797,495293500.0,7573.7035,7561.814,7592.0038,197683900.0,1376.3252,1378.675,1390.9947,495274200.0,3088.3808,3098.905,3111.3535,2827083600.0,3266.0517,3282.662,3308.0353,3119101900.0,3897.541,3926.747,3963.66,4616148584.0,1378.571,1393.795,1411.449,4081079478.0,27.83,27.83,27.83,0.0,
2016-05-17,2850.9264,2846.071,2843.6841,12336906400.0,9918.436,9913.409,9908.791,8401893743.0,2059.515,2068.78,2081.441,1354044212.0,3095.5229,3088.014,3086.0249,6527812500.0,1575.8824,1589.91,1590.059,560557500.0,1808.6567,1821.506,1808.4921,1023131400.0,2235.7828,2224.43,2221.2332,1151132800.0,4434.0867,4416.039,4409.6651,777461300.0,7400.6559,7354.849,7331.5562,308577100.0,7051.5459,7031.597,7032.3953,103443000.0,5219.5566,5205.148,5206.1716,1537737600.0,1920.4214,1926.067,1930.9776,718704700.0,2188.8794,2180.294,2178.5835,65203900.0,1715.4015,1709.618,1704.9121,281863200.0,3306.9444,3296.259,3293.9048,1972943700.0,3489.6567,3477.037,3473.89,2292390300.0,2875.8518,2869.687,2869.6233,4947259100.0,3109.4039,3101.237,3097.7857,5266705800.0,1741.7751,1736.225,1733.2626,655159700.0,5120.1637,5099.829,5098.8081,474885100.0,7549.5555,7521.707,7514.2099,173602100.0,1387.6914,1372.737,1367.8616,435191200.0,3110.2578,3103.594,3102.0843,3358499600.0,3309.7581,3300.711,3298.0424,3169313000.0,3967.307,3963.233,3961.651,5422714975.0,1412.432,1411.153,1407.312,4815703353.0,27.83,27.83,27.83,0.0,
2016-05-18,2828.178,2804.462,2807.5141,14048782600.0,9835.581,9718.477,9694.776,8536288131.0,2062.812,2035.127,2020.476,1226813049.0,3071.5292,3056.365,3068.0358,8271536900.0,1578.7283,1566.831,1565.1475,499751100.0,1791.7369,1770.144,1769.051,870485800.0,2212.8846,2186.808,2185.7144,1518285200.0,4389.1448,4359.7,4366.4733,886638300.0,7293.1873,7247.501,7224.414,284009800.0,6993.6535,6937.968,6961.1721,133938600.0,5189.4371,5200.002,5239.0525,2668800000.0,1910.8869,1891.924,1893.427,900144300.0,2174.1521,2157.442,2156.3538,108440900.0,1698.9574,1688.499,1696.3791,401042900.0,3278.6025,3269.39,3287.0193,2755323800.0,3462.7126,3455.758,3476.0111,3414698500.0,2852.4972,2834.41,2842.3758,6028463500.0,3086.154,3074.298,3088.1489,6687838200.0,1725.9947,1711.287,1717.1581,947073800.0,5091.5329,5096.978,5136.6595,1086794900.0,7529.5334,7534.671,7555.6505,334779200.0,1364.186,1349.219,1348.0015,566687000.0,3090.375,3087.275,3107.4245,4410212700.0,3279.2901,3250.425,3252.1302,3861324200.0,3934.248,3890.093,3886.326,5884221991.0,1394.234,1375.987,1372.11,4600912984.0,28.0,28.98,28.76,69607241.0,
2016-05-19,2802.3147,2815.781,2806.9061,11159507100.0,9684.117,9777.641,9733.736,7484068385.0,2023.959,2052.893,2037.403,1232346124.0,3060.3426,3072.752,3062.5002,6044416600.0,1562.7027,1563.082,1556.5108,302361600.0,1762.6584,1786.298,1790.8904,967644100.0,2183.6461,2191.292,2181.4429,977622000.0,4365.2397,4388.408,4374.4523,719468200.0,7213.0308,7237.668,7201.3312,185833200.0,6939.7952,6960.02,6926.1807,92257700.0,5219.0538,5228.306,5214.4807,1528215300.0,1889.2935,1918.076,1902.9442,859668300.0,2155.2352,2142.089,2143.3483,177903100.0,1692.601,1697.824,1689.9885,233443300.0,3276.7373,3287.751,3275.3837,1916417100.0,3465.6898,3473.105,3462.5139,2001296800.0,2836.0244,2850.949,2839.5979,4654064700.0,3079.7842,3089.648,3080.6955,4738944400.0,1713.7801,1717.939,1710.1479,543891700.0,5117.6209,5122.569,5107.7344,535947500.0,7554.7235,7553.215,7521.6461,216729100.0,1346.0459,1351.302,1345.8791,396522900.0,3096.431,3104.895,3098.2934,3062072400.0,3247.6231,3265.879,3250.2779,2982344200.0,3882.272,3917.114,3899.476,5138861637.0,1370.294,1386.299,1380.383,4172348771.0,28.1,28.54,28.13,37467176.0,
2016-05-20,2792.8883,2808.417,2825.4831,10870089900.0,9657.745,9744.094,9816.752,6952699847.0,2018.382,2045.968,2065.302,1042485337.0,3047.7778,3064.102,3078.2183,5608084200.0,1547.1461,1555.016,1564.796,227404200.0,1772.9624,1784.775,1794.8046,799386400.0,2170.5685,2183.318,2195.2635,994833500.0,4350.4788,4370.74,4389.816,647744100.0,7186.5774,7236.247,7275.4108,177397800.0,6890.584,6923.372,6953.1241,93491700.0,5197.3427,5222.184,5238.9922,1599587600.0,1885.3469,1903.303,1918.4624,729584500.0,2111.3222,2120.149,2133.0265,139540000.0,1685.2216,1690.582,1695.6095,199114300.0,3258.5562,3279.49,3294.3436,1937804400.0,3452.8764,3464.778,3474.6862,1875411200.0,2820.8794,2841.94,2859.9631,4425937000.0,3069.9421,3081.524,3091.8713,4363543900.0,1705.3554,1709.319,1715.2331,550458100.0,5099.9067,5115.179,5120.2422,570010900.0,7495.1478,7523.226,7549.9754,182755900.0,1338.8999,1346.209,1351.8471,371503500.0,3085.5809,3100.048,3111.6012,2883177600.0,3232.1668,3251.971,3269.9154,2724906600.0,3870.162,3901.453,3927.617,4613131753.0,1368.044,1381.546,1392.395,4095352240.0,27.59,27.25,27.41,29558143.0,
2016-05-23,2826.3123,2839.643,2843.645,12047045500.0,9839.783,9897.884,9918.164,7719242441.0,2072.998,2094.883,2098.234,1392826414.0,3078.515,3088.095,3087.2225,5969721600.0,1563.3917,1567.167,1570.3035,258643300.0,1794.0542,1798.038,1802.0029,711095600.0,2198.0107,2207.852,2210.9324,1130279700.0,4381.8877,4397.615,4399.6095,697182200.0,7270.1908,7323.921,7334.7143,198855700.0,6958.9166,6959.8,6963.4587,103213700.0,5239.6838,5247.655,5234.5946,1766796900.0,1919.7537,1935.792,1938.664,727176400.0,2137.3271,2152.606,2158.4171,142925300.0,1697.592,1697.513,1697.9892,233552900.0,3296.3057,3305.927,3300.4797,2124026400.0,3473.5047,3477.751,3473.6896,2145489900.0,2861.4435,2875.222,2875.2916,4576129800.0,3091.2049,3096.864,3095.3418,4597593300.0,1715.3931,1719.294,1721.3557,629491000.0,5125.8574,5117.793,5099.519,600389600.0,7548.2454,7580.766,7580.9209,191534200.0,1352.6816,1362.782,1368.6658,479809400.0,3111.6031,3117.501,3113.2711,3095287600.0,3270.5701,3285.009,3287.9479,2874434100.0,3936.773,3955.641,3961.217,5120528062.0,1397.056,1406.084,1411.269,4470354005.0,27.5,27.96,27.93,23932292.0,
